y,varFrA,FrMx,FrMn,FrF-1,FrA-1,FrMx-1,FrMn-1,FrF-2,FrA-2,FrMx-2,FrMn-2,FrF-3,FrA-3,FrMx-3,FrMn-3,Resultado,resultado2
107.166,1.0002332829442175,1.0002332829442175,0.9999346807756192,1.00021462030868,1.0001959576731425,1.0001306384487618,1.0003825840285165,1.0002052889909114,1.0001959576731425,1.0000839818599183,1.0002986021685982,1.0001959576731425,1.0003265961219043,1.0001959576731425,1.0004199092995913,1.00042924061736,2
107.212,0.9995616162369885,1.0,0.9995616162369885,0.999570943551095,0.9998041264037608,0.9995056523523487,0.9998041264037608,0.9997854717755474,0.9997668171473342,0.9997015259485879,0.9999533634294667,0.9997761444614409,0.9997668171473342,0.9996548893780547,0.9998694176025071,1.0000093273141066,2
107.213,0.9999813455457828,1.000354434630129,0.9997388376409578,0.9999906727728914,0.9995522930987848,0.9995522930987848,0.9999906727728914,0.9995616203258934,0.9997948010036097,0.9994963297361329,0.9997948010036097,0.9997761465493923,0.9997574920951751,0.9996922015054146,0.9999440366373481,0.9993470941023944,1
107.143,1.0006533324622233,1.0006533324622233,0.999794666940444,1.0006533324622233,1.0006346658204455,1.000391999477334,1.0010079986560019,1.0006439991413345,1.000205333059556,1.000205333059556,1.0006439991413345,1.0002146663804448,1.0004479994026674,1.0001493331342226,1.0004479994026674,1.0001306664924445,2
107.157,0.9998693505790569,1.0007838965256586,0.9996080517371707,0.9998693505790569,1.0005225976837724,0.9996640443461463,1.0005225976837724,1.0005225976837724,1.0005039334807806,1.0002612988418862,1.000877217540618,1.0005132655822766,1.0000746568119676,1.0000746568119676,1.0005132655822766,1.0000279963044878,2
107.16,0.9999720044792834,1.0000373273609555,0.9999440089585666,0.9999720044792834,0.9998413587159388,0.9995800671892497,1.0007558790593505,0.9998413587159388,1.0004945875326614,0.999636058230683,1.0004945875326614,1.0004945875326614,1.0004759238521836,1.0002332960059723,1.0008491974617395,0.999729376633072,1
107.131,1.0002706966237596,1.0002986997227692,0.9999439938019807,1.0002706966237596,1.0002426935247501,1.0002146904257405,1.000308034089106,1.0002426935247501,1.0001120123960385,0.9998506501386153,1.0010267802970196,1.0001120123960385,1.0007654180395964,0.9999066563366346,1.0007654180395964,1.000448049584154,2
107.179,0.9995988020041239,1.000709094132246,0.9994961699586673,0.9995521510743709,0.9998227264669385,0.9994961699586673,0.9998507170247902,0.9998227264669385,0.9997947359090866,0.9997667453512348,0.999860047210741,0.9997947359090866,0.9996641133057782,0.9994028680991611,1.0005784715289376,0.9997760755371854,1
107.155,1.0002239746162103,1.0002799682702628,0.999953338621623,1.0002239746162103,0.9998226867621669,0.9997200317297373,1.0009332275675422,0.9997760253837898,1.0000466613783772,0.9997200317297373,1.0000746582054034,1.0000466613783772,1.000018664551351,0.9999906677243245,1.0000839904810788,0.9999720031729737,1
107.152,1.0000186650739136,1.000121322980439,0.9997853516499926,1.0000279976108706,1.0002519784978348,0.9999813349260863,1.000307973719576,1.0002519784978348,0.9998506794086904,0.9997480215021651,1.000961251306555,0.9998040167239062,1.0000746602956547,0.9997480215021651,1.0001026579065253,1.0001586531282662,2
107.169,0.9998320409820004,1.0000093310565557,0.9996454198508897,0.9998413720385559,0.999860034151667,0.9996267577377788,0.999962675773778,0.9998693652082226,1.0000933105655554,0.999822709925445,1.0001492969048886,1.0000933105655554,0.9996920751336674,0.9995894335115565,1.000802470863776,1.0000466552827778,2
107.174,0.9999346856513707,1.00027058801575,0.9999346856513707,0.9999533468938361,0.9997853957116464,0.9995987832869911,0.999962677515069,0.9997947263328791,0.9998133875753447,0.9995801220445257,0.9999160244089051,0.9998227181965775,1.0000466531061638,0.9997760650904137,1.0001026368335604,0.9998413794390429,1
107.157,1.000158645725431,1.000289295146374,0.9999813357970082,1.000158645725431,1.0000933210149594,1.0000933210149594,1.0004292766688132,1.0001119852179512,0.9999440073910244,0.9997573653611057,1.0001213173194472,0.9999533394925204,0.9999720036955122,0.9997387011581139,1.0000746568119676,1.0004106124658212,2
107.201,0.999589556067574,1.0,0.999421647186127,0.999589556067574,0.9997481366778296,0.9995708995251911,0.9998787324745105,0.9997481366778296,0.999682838779489,0.999682838779489,1.0000186565423832,0.999701495321872,0.999533586440425,0.999347021016595,0.9997108235930636,1.0002705198645536,2
107.23,0.9997295532966519,1.0000466287419565,0.9995243868320433,0.9997295532966519,0.9993192203674344,0.9991513568963909,0.9997295532966519,0.9993192203674344,0.9994777580900868,0.9993005688706519,0.999608318567565,0.9994777580900868,0.9994124778513476,0.9994124778513476,0.9997482047934346,0.9997482047934346,1
107.203,1.000242530526198,1.0003264834006511,0.9995895637248958,1.0002518586233595,0.9999813438056769,0.9997761256681249,1.0002984991091668,0.9999813438056769,0.9995709075305728,0.9994030017816665,0.9999813438056769,0.9995709075305728,0.9997294851823177,0.9995522513362499,0.9998600785425781,1.0000279842914843,2
107.206,0.9999626886554857,1.0002331959032142,0.9998041154412999,0.9999720164916143,1.0002145402309572,0.999561591701957,1.0002984907561143,1.0002238680670859,0.999953360819357,0.9997481484245284,1.0002705072477287,0.999953360819357,0.9995429360296998,0.9993750349793854,0.999953360819357,0.9996921814077571,1
107.173,1.0003079133737043,1.0003545669151745,0.9998880315004712,1.0003079133737043,1.0002705905405278,1.0001119684995288,1.0005411810810558,1.000279921248822,1.0005225196644678,0.9998693700838831,1.0006064960391143,1.0005318503727618,1.0002612598322338,1.0000559842497645,1.000578503914232,1.0009144094128186,2
107.271,0.9990864259678758,1.0000093221840014,0.9989372710238554,0.9990864259678758,0.9993940580399177,0.9989745597598605,0.9994406689599239,0.9993940580399177,0.9993567693039125,0.999198292175891,0.9996271126399492,0.9993660914879138,0.9996084682719467,0.998955915391858,0.9996923679279581,1.0005779754080786,2
107.333,0.9994223584545294,1.0001677023841689,0.9993664576598064,0.9994223584545294,0.9985093121407209,0.998360243354793,0.99943167525365,0.9985093121407209,0.9988167665116973,0.998397510551275,0.9988633505072997,0.9988167665116973,0.9987794993152153,0.9986211137301669,0.9990496864897096,0.9997204960263851,1
107.303,1.0002795821179278,1.0006709970830265,1.0,1.0002795821179278,0.9997017790742104,0.9996458626506249,1.0004473313886844,0.9997017790742104,0.9987884774889798,0.998639367026085,0.9997110984781414,0.9987884774889798,0.9990960178187004,0.9986766446418087,0.999142614838355,0.9996645014584867,1
107.267,1.0003356111385608,1.0003635787334408,0.9999254197469866,1.0003356111385608,1.0006152870873615,1.0003356111385608,1.0010068334156823,1.0006152870873615,1.0000372901265069,0.9999813549367467,1.000783092656642,1.0000372901265069,0.9991236820270913,0.9989745215210643,1.0000466126581335,1.0000093225316267,2
107.268,0.999990677555282,1.0000839020024612,0.9997855837714883,0.999990677555282,1.0003262855651265,0.9999160979975389,1.0003542528992804,1.0003262855651265,1.0006059589066636,1.0003262855651265,1.0009975015848156,1.0006059589066636,1.0000279673341537,0.9999720326658463,1.0007737629115858,0.9999254204422569,1
107.26,1.0000839082603021,1.0002424016408726,0.9997669214991609,1.0000745851202684,1.0000652619802348,0.9998601528994966,1.0001584933805705,1.0000652619802348,1.0004008950214431,0.9999906768599663,1.0004288644415438,1.0004008950214431,1.00068058922245,1.0004008950214431,1.0010721611038598,0.9996923363788924,1
107.227,1.0003077583071427,1.0003077583071427,0.9999347179348484,1.0003077583071427,1.000391692390909,1.000074608074459,1.0005502345491342,1.0003823663816016,1.0003730403722941,1.0001678681675323,1.0004663004653678,1.0003730403722941,1.000708776707359,1.0002984322978354,1.0007367547352812,0.9996829156835498,1
107.193,1.0003171848908046,1.0003731586950642,0.9999253682609872,1.0003171848908046,1.0006250408142323,1.0002518821191682,1.0006250408142323,1.0006250408142323,1.0007090015206217,1.0003918166298174,1.0008675939660239,1.000699672553245,1.0006903435858685,1.0004851063035833,1.0007836332596345,0.9997947627177148,1
107.171,1.000205279413274,1.0003172500023327,0.9998880294109413,1.000205279413274,1.0005225294156068,1.0001306323539016,1.000578514710136,1.0005225294156068,1.000830448535518,1.000457213238656,1.000830448535518,1.000830448535518,1.000914426477312,1.0005971764749793,1.0010730514784782,1.0001959485308525,2
107.192,0.9998040898574522,1.0001026195984777,0.9997667736398239,0.9998040898574522,1.000009329054407,0.9996921412045676,1.0001212777072916,1.000009329054407,1.0003265169042468,0.9999346966191508,1.000382491230689,1.0003265169042468,1.0006343756996792,1.0002612135233973,1.0006343756996792,0.9998414060750803,1
107.175,1.0001679496151155,1.0001679496151155,0.9998507114532308,1.0001586190809424,0.9999626778633077,0.9999253557266153,1.0002612549568464,0.9999626778633077,1.0001679496151155,0.9998507114532308,1.0002799160251925,1.0001679496151155,1.0004851877770002,1.000093305341731,1.0005411709820389,0.999776067179846,1
107.151,1.0002239829772936,1.0002426482254017,0.9999346716316228,1.0002239829772936,1.000391970210264,1.0000746609924314,1.000391970210264,1.0003826375862102,1.0001866524810783,1.0001493219848625,1.000485296450803,1.0001866524810783,1.000391970210264,1.0000746609924314,1.0005039616989109,0.9999440042556765,1
107.145,1.0000559988800224,1.0001026646133744,0.999813337066592,1.0000559988800224,1.000279994400112,0.9999906668533297,1.000298660693453,1.000279994400112,1.0004479910401791,1.0001306640533858,1.0004479910401791,1.0004386578935087,1.0002426618134306,1.0002053292267488,1.0005413225068833,0.9999440011199776,1
107.139,1.0000560020160725,1.0002240080642903,0.9999626653226183,1.0000560020160725,1.0001120040321452,0.999869328629164,1.0001586723788725,1.0001120040321452,1.0003360120964355,1.0000466683467273,1.0003546794351263,1.0003360120964355,1.0005040181446532,1.0001866733869087,1.0005040181446532,0.9999159969758912,1
107.13,1.0000840100812098,1.0001026789881453,0.9998133109306451,1.0000840100812098,1.0001400168020163,1.000046672267339,1.0003080369644357,1.0001400168020163,1.0001960235228227,0.9999533277326613,1.0002426957901616,1.0001960235228227,1.0004200504060488,1.0001306823485485,1.0004387193129842,0.9995239428731447,1
107.079,1.0004762838651837,1.000541656160405,0.9996357829266244,1.0004762838651837,1.0005603339590396,1.0002895058788372,1.0005790117576743,1.0005603339590396,1.0006163673549435,1.0005229783617704,1.0007844675426554,1.0006163673549435,1.0006724007508476,1.000429589368597,1.0007190952474343,1.0000747111945387,2
107.087,0.9999252943868069,1.0000280146049474,0.9996825011439296,0.9999252943868069,1.0004015426709123,0.9995611045224911,1.0004669100824564,1.0004015426709123,1.0004855864857545,1.0002147786379298,1.0005042628890528,1.0004855864857545,1.0005416156956493,1.000448233679158,1.0007097033253336,1.000448233679158,2
107.135,0.9995332991086012,1.0000840061604517,0.9995332991086012,0.9995519671442572,0.9994772950016333,0.999234610538106,0.9995799691977412,0.9994772950016333,0.9999533299108601,0.9991132683063425,1.000018668035656,0.9999533299108601,1.0000373360713117,0.9997666495543006,1.000056004106968,0.9999533299108601,1
107.13,1.0000653411742744,1.000074675627742,0.9998693176514516,1.000046672267339,0.9995799495939512,0.9995799495939512,1.0001306823485485,0.9995986185008868,0.9995239428731447,0.9992812470829833,0.9996266218612901,0.9995239428731447,1.0,0.9991598991879026,1.0000653411742744,0.9996546252216933,1
107.093,1.0003361564247897,1.0003548317817224,0.9999626492861344,1.000345494103256,1.0004108578525206,1.0002147666047267,1.000420195530987,1.000392182495588,0.9999252985722689,0.9999252985722689,1.0004762216017853,0.9999439739292018,0.9998692725014706,0.9996264928613448,0.9999719869646009,1.0001307274985294,2
107.107,0.9998692895889157,1.0001213739531496,0.999794597925439,0.9998692895889157,1.000205402074561,0.9998319437571774,1.00022407499043,1.0002147385324955,1.0002800937380376,1.0000840281214114,1.0002894301959724,1.0002614208221685,0.999794597925439,0.999794597925439,1.00034544894358,1.000065355205542,2
107.114,0.9999346490654816,1.0002894112814384,0.9998226188920215,0.9999346490654816,0.9998039471964449,0.9997292604141381,1.00005601508673,0.9998039471964449,1.000140037716825,0.9997666038052915,1.0001587094124016,1.0001493735646134,1.0002147244991317,1.0000186716955766,1.0002240603469201,0.999645237784043,1
107.076,1.0003548881168516,1.00042026224364,0.9999719825170906,1.0003548881168516,1.0002895139900632,1.000177444058426,1.0006444021069147,1.0002895139900632,1.0001587657364863,1.000084052448728,1.0004109230826703,1.0001587657364863,1.0004949755313983,1.0001214090926072,1.000513653853338,1.0001027307706676,2
107.087,0.9998879415802104,1.0,0.9996638247406314,0.9998972797818595,1.0002521314445265,0.9998692651769121,1.0003174988560701,1.0002521314445265,1.0001867640329825,1.000074705613193,1.0005416156956493,1.0001867640329825,1.0000560292098948,0.9999813235967017,1.000308160654421,1.0002521314445265,2
107.114,0.9997479321097149,1.000028007543365,0.9996732453274081,0.9997479321097149,0.9996359019362548,0.9994118415893347,0.9997479321097149,0.999645237784043,1.0,0.9996172302406781,1.0000653509345183,1.0,0.9999346490654816,0.9998226188920215,1.0002894112814384,1.0004387848460519,2
107.161,0.9995520758484896,1.0001306445441904,0.9995054170827073,0.9995614076016461,0.9993094502664216,0.9992347962411697,0.9995894028611155,0.9993094502664216,0.999197469228544,0.9989735071527888,0.9993094502664216,0.9992068009817003,0.9995614076016461,0.999178805722231,0.9996267298737413,1.0001306445441904,2
107.175,0.9998693725215769,1.000009330534173,0.9997667366456731,0.9998693725215769,0.999421506881269,0.9993748542104036,1.0,0.9994308374154421,0.9991789129927688,0.9991042687193842,0.9994588290179613,0.9991789129927688,0.9990669465826919,0.9988430137625379,0.9991789129927688,1.0,3
107.175,1.0,1.0002519244226733,0.9999533473291347,1.0,0.9998693725215769,0.9997667366456731,1.000009330534173,0.9998693725215769,0.999421506881269,0.9993748542104036,1.0,0.9994308374154421,0.9991789129927688,0.9991042687193842,0.9994588290179613,1.0001959412176347,2
107.196,0.9998227545803948,1.000046643531475,0.9996548378670846,0.9998040971678047,0.9998040971678047,0.9997574536363297,1.00005597223777,0.9998040971678047,0.9996734952796746,0.9995708795104296,0.9998134258740998,0.9996734952796746,0.9992257173775141,0.9991790738460391,0.9998040971678047,0.9999160416433449,1
107.187,1.000074635916669,1.0003265321354269,0.999953352552082,1.0000839654062526,0.9999067051041638,0.9997387742916586,1.0001306128541707,0.9998880461249965,0.9998880461249965,0.9998413986770784,1.0001399423437545,0.9998880461249965,0.9997574332708258,0.9996548088854059,0.9998973756145801,0.9999346935729148,1
107.18,1.0000653106922932,1.0002145922746781,0.999841388318716,1.0000653106922932,1.0001399514834857,1.000018660197798,1.00039186415376,1.0001492815823847,0.9999720097033028,0.9998040679231199,1.0001959320768798,0.9999533495055046,0.9999533495055046,0.9999066990110095,1.0002052621757789,0.9999533495055046,1
107.175,1.0000466526708656,1.0001772801492885,0.9998880335899231,1.0000466526708656,1.000111966410077,0.9998880335899231,1.0002612549568464,1.000111966410077,1.0001866106834616,1.0000653137392117,1.000438535106135,1.0001959412176347,1.0000186610683464,0.9998507114532308,1.0002425938885,1.0002519244226733,2
107.202,0.9997481390272569,1.000027984552527,0.9997481390272569,0.9997481390272569,0.9997947799481354,0.9996362008171489,0.9999253745265947,0.9997947799481354,0.9998600772373649,0.9996362008171489,1.0000093281841758,0.9998600772373649,0.9999347027107702,0.9998134363164867,1.0001865636835134,1.000111938210108,2
107.214,0.9998880743186525,1.0001119256813475,0.9996922043762941,0.9998880743186525,0.9996362415356204,0.9996362415356204,0.9999160557389893,0.9996362415356204,0.9996828772361819,0.9995243158542727,0.999813457197754,0.9996828772361819,0.9997481672169679,0.9995243158542727,0.9998974014587647,1.0002798142033689,2
107.244,0.9997109395397411,1.0001212189026893,0.9997109395397411,0.9997202640707172,0.9996083696990041,0.9994125545485062,0.9998321584424303,0.9996083696990041,0.9993566073626496,0.9993566073626496,0.9996363432919324,0.9993566073626496,0.9994032300175302,0.9992447129909365,0.9995337734511954,0.9998694565663347,1
107.23,1.0001305604774782,1.000214492213,0.9998974167676955,1.0001305604774782,0.9998414622773477,0.9998414622773477,1.0002517952065653,0.999850788025739,0.9997388790450433,0.9995430383288259,0.9999626970064347,0.9997388790450433,0.999487083838478,0.999487083838478,0.9997668562902172,0.9998134850321737,1
107.21,1.0001865497621492,1.0001865497621492,0.9998694151664957,1.0001865497621492,1.0003171345956534,1.000083947392967,1.0004010819886204,1.0003171345956534,1.0000279824643223,1.0000279824643223,1.0004383919410504,1.0000373099524298,0.9999253800951404,0.9997295028448839,1.0001492398097194,0.9997668127973137,1
107.185,1.000223911927975,1.0002798899099687,0.9999440220180063,1.0002332415916406,1.0004198348649531,1.0001026263003219,1.0004198348649531,1.0004198348649531,1.0005504501562719,1.0003172085646312,1.0006344171292625,1.0005504501562719,1.0002612305826375,1.0002612305826375,1.000671735783925,0.9998600550450156,1
107.17,1.000139964542316,1.0002052813287299,0.9999906690305123,1.000139964542316,1.0003639078100215,1.0000839787253897,1.000419893626948,1.000373238779509,1.0005598581692638,1.0002426052066808,1.0005598581692638,1.0005598581692638,1.000690491742092,1.0004572175048987,1.0007744704674815,1.000102640664365,2
107.181,0.9998973698696598,1.0000559800710946,0.9998693798341124,0.9998973698696598,1.0000373200473964,0.9998880398578106,1.0001026301303402,1.0000373200473964,1.0002612403317752,0.9999813399763018,1.00031722040287,1.0002705703436243,1.0004571705806067,1.0001399501777368,1.0004571705806067,1.000242580308077,2
107.207,0.9997574785228577,1.0000186554982418,0.9996455455334073,0.9997574785228577,0.9996548732825282,0.9996268900351657,0.9998134450175828,0.9996548732825282,0.9997947895193412,0.9996455455334073,0.9998600837631871,0.9997947895193412,1.0000186554982418,0.999738823024616,1.000074621992967,1.0002425214771424,2
107.233,0.999738886350284,1.0000932548748984,0.9995430511129969,0.9997575373252636,0.9995150746505272,0.9994031688006489,0.9997761883002434,0.9995150746505272,0.9994124942881389,0.9993845178256693,0.9995710275754665,0.9994124942881389,0.9995523766004868,0.9994031688006489,0.9996176550129157,0.9999067451251014,1
107.223,1.0000932635721813,1.0002424852876715,0.9999626945711274,1.0000932635721813,0.9998321255700736,0.9996362720684927,1.0001865271443626,0.9998507782845099,0.9996082929968384,0.9994963767102207,0.9998694309989462,0.9996082929968384,0.9995057030674389,0.9994777239957845,0.9996642511401471,1.0001678744299265,2
107.241,0.9998321537471676,1.0,0.9997575554125755,0.9998321537471676,0.9999254016654079,0.9997948545798715,1.0000745983345922,0.9999254016654079,0.9996643074943352,0.9994684868660307,1.000018649583648,0.9996829570779832,0.9994405124905587,0.9993286149886703,0.9997016066616313,1.0001864958364803,2
